expert_id,total_tokens_routed,unique_tokens_routed,top_50_tokens,top50_mass_pct,vocab_entropy,human_purity_score,human_category_label,human_syntactic_or_semantic
E229,2233,1016,bodyguard(6.59); camer(6.59); hierogly(6.59); metamorph(6.59); aller(6.59); vassal(6.59); skirm(6.59); cassette(6.59); whis(6.59); VHS(6.59); sonic(6.59); ambulance(6.59); brake(6.59); allot(6.59); totall(6.59); mascot(6.59); affiliate(6.59); screw(6.59); slam(6.59); slide(6.59); curtain(6.59); punt(6.59); reserv(6.59); dot(6.59); martial(6.59); lab(6.59); essay(6.59); supporter(6.59); jam(6.59); eyew(6.59); infiltr(6.59); vinyl(6.59); blank(6.59); advertisement(6.59); spear(6.59); frontal(6.59); sprint(6.59); gallery(6.59); cook(6.59); gly(6.59); cameo(6.59); pier(6.59); chant(6.59); amateur(6.59); cable(6.59); gift(6.59); apolog(6.59); tape(6.59); DJ(6.59); portrait(6.59),9.4,6.562,,,
E230,2954,830,Nationalist(6.19); operatic(6.19); overland(6.19); inaccurate(6.19); upright(6.19); gubernatorial(6.19); humanitarian(6.19); Downtown(6.19); ual(6.19); national(6.19); ational(6.19); ative(6.19); politically(6.19); actic(6.19); ensuing(6.19); atorial(6.19); controversial(6.19); environmental(6.19); respective(6.19); vital(6.19); ologically(6.19); preliminary(6.19); sacred(6.19); basal(6.19); collective(6.19); volunteer(6.19); protective(6.19); nationalist(6.19); phic(6.19); fake(6.19); structural(6.19); maritime(6.19); intermediate(6.19); indigenous(6.19); epic(6.19); hostile(6.19); opposing(6.19); legitimate(6.19); occasional(6.19); volcanic(6.19); archaeological(6.19); Protestant(6.19); revolutionary(6.19); amateur(6.19); architectural(6.19); external(6.19); loyal(6.19); continuous(6.19); residential(6.19); strategic(6.19),8.0,6.094,,,
E231,3295,63,"in(4.71); on(4.60); via(4.45); becoming(4.35); as(4.19); being(4.16); among(4.16); during(4.16); became(3.63); is(3.51); from(3.32); for(3.19); near(3.17); by(3.00); with(2.94); be(2.89); at(2.87); of(2.61); under(2.41); without(2.33); across(2.19); along(2.06); into(1.64); over(1.62); made(1.60); was(1.56); against(1.24); about(1.22); than(1.19); after(1.17); ((1.04); did(1.02); around(1.00); through(0.83); or(0.69); been(0.44); between(0.41); were(-1.38); to(-1.45); s(-2.54); ,(-2.63); and(-4.26)",99.2,2.383,,,
E232,56101,70,"Though(1.94); Although(1.94); While(1.94); As(1.94); [PAD](1.94); Where(1.60); Still(1.53); Because(1.36); When(1.01); Due(0.94); According(-0.06); For(-0.38); By(-0.97); St(-1.52); I(-2.08); "".(-2.20); .(-2.64); part(-2.78); well(-2.90); did(-3.07); It(-3.36); ).(-3.57); .""(-3.91); as(-5.98); ,(-9.22)",99.9,0.086,,,
E233,2324,360,209(6.53); 910(6.53); 380(6.53); ″(6.53); 93(6.53); pale(6.53); sq(6.53); 104(6.53); 230(6.53); ′(6.53); ½(6.53); £(6.53); °(6.53); 十(6.53); var(6.53); 0(6.53); 59(6.41); 5(6.38); 58(6.35); 36(6.29); 89(6.27); 4(6.24); 370(6.21); 42(6.21); 68(6.21); 34(6.21); 9(6.20); 1(6.18); 6(6.18); 39(6.17); 600(6.17); 47(6.16); 7(6.13); 62(6.12); 02(6.12); 61(6.12); 152(6.12); 232(6.12); 43(6.12); 140(6.12); 38(6.09); 3(6.09); 150(6.09); 32(6.09); 23(6.07); 65(6.02); 60(5.99); 8(5.96); 67(5.95); 76(5.95),43.4,4.787,,,
E234,659,73,didn(8.35); does(8.35); did(8.35); do(8.31); lasted(8.18); doing(7.48); remained(7.46); however(7.45); done(7.35); may(6.98); went(6.81); well(6.68); ended(6.35); according(6.27); least(6.09); had(6.06); include(5.50); years(5.03); part(4.96); so(4.70); t(4.69); was(4.22); made(4.18); due(3.89); were(3.75); began(3.71); could(3.58); also(3.19); than(3.09); would(2.86); it(1.54); is(1.13); as(0.02); s(-0.22),92.7,3.148,,,
E235,2796,834,locked(6.27); pregnant(6.27); suspected(6.27); confused(6.27); interested(6.27); honored(6.27); buried(6.27); filled(6.27); apped(6.27); surrounded(6.27); arrested(6.27); portrayed(6.27); inserted(6.27); underway(6.27); pinned(6.27); upgraded(6.27); thrown(6.27); ported(6.27); routed(6.27); surprised(6.27); reclassified(6.27); sacrificed(6.27); structured(6.27); withdrawn(6.14); relieved(6.12); replaced(6.10); repaired(6.10); fitted(6.10); discovered(6.08); convicted(6.05); treated(6.05); delayed(6.00); counted(5.95); resolved(5.95); modified(5.95); slowed(5.95); conceived(5.95); dismantled(5.95); mentioned(5.95); drawn(5.95); motivated(5.95); removed(5.95); compared(5.95); impressed(5.95); installed(5.91); tasked(5.91); identified(5.91); involved(5.88); built(5.88); reinforced(5.85),12.7,6.176,,,
E236,2176,8,to(6.15); would(1.14); have(0.47),99.8,0.044,,,
E237,922,329,"Given(7.28); Originally(6.87); Around(6.87); Cap(6.87); Hom(6.65); Several(6.65); Throughout(6.28); Following(6.24); During(5.96); Two(5.81); Re(5.80); Die(5.75); Early(5.70); Head(5.68); Another(5.62); For(5.55); From(5.55); In(5.55); Ay(5.51); On(5.44); According(5.38); Despite(5.38); Ste(5.28); While(5.28); Pap(5.21); After(5.19); As(5.14); Meanwhile(5.13); By(5.13); At(5.06); Temple(4.99); McC(4.99); To(4.93); Although(4.87); There(4.87); A(4.80); Beckham(4.73); Radcliffe(4.55); Richmond(4.47); Day(4.45); Hu(4.41); .""(4.34); Churchill(4.31); Starr(4.22); Bur(4.21); Sonic(4.20); When(4.13); Mer(3.98); An(3.90); General(3.81)",41.2,4.632,,,
E238,2555,593,obey(6.40); Holocaust(6.40); mail(6.40); Allies(6.40); trouble(6.40); document(6.40); information(6.40); matter(6.40); equipment(6.40); conflict(6.40); peace(6.40); stock(6.40); items(6.40); rules(6.40); venture(6.40); everything(6.40); objects(6.40); materials(6.40); association(6.40); anyone(6.40); legislation(6.40); divers(6.40); dispute(6.40); person(6.40); material(6.40); woman(6.40); something(6.40); injury(6.27); things(6.26); contract(6.25); process(6.25); anything(6.23); self(6.23); personnel(6.22); organization(6.20); laws(6.14); communications(6.14); situation(6.14); staff(6.11); documents(6.08); bodies(6.08); fact(6.08); relationship(6.08); news(6.04); dead(6.04); remains(6.02); population(6.01); war(6.00); terrorism(5.98); anybody(5.98),18.7,5.636,,,
E239,1695,27,wasn(6.99); being(6.99); be(6.99); is(6.99); are(6.95); been(6.92); become(6.89); becoming(6.69); remain(6.10); now(3.93); were(3.81); became(3.50); m(3.09); not(3.05); re(2.94); was(2.33); as(-0.93),99.1,1.984,,,
E240,1739,212,tram(6.95); bus(6.95); Cong(6.95); ep(6.95); land(6.95); ser(6.95); des(6.95); la(6.95); arch(6.95); den(6.95); et(6.95); el(6.95); ur(6.95); le(6.95); en(6.95); se(6.95); e(6.89); der(6.88); sea(6.85); ent(6.85); us(6.83); ere(6.76); z(6.74); river(6.66); ot(6.61); er(6.56); ter(6.54); ern(6.54); h(6.49); ri(6.48); stream(6.37); af(6.37); ge(6.37); ut(6.37); ric(6.37); ar(6.30); pen(6.28); re(6.25); Land(6.22); lands(6.19); ul(6.15); sel(6.15); ine(6.09); k(6.08); inter(6.06); con(6.05); bi(5.95); field(5.95); vo(5.95); mer(5.95),55.2,4.540,,,
E241,3237,115,Each(6.06); The(5.70); One(5.55); each(5.37); This(5.30); 1st(5.16); Their(5.06); whose(4.18); Both(4.15); one(3.98); An(3.96); 2nd(3.55); -(3.54); both(3.38); another(3.28); 0(3.25); known(3.10); my(3.00); this(2.98); a(2.96); most(2.93); the(2.92); A(2.63); an(2.45); 6(2.36); much(2.33); white(2.22); some(2.02); former(1.86); his(1.63); 9(1.53); second(1.44); west(1.41); their(1.29); north(1.28); three(1.08); part(1.07); its(1.05); four(1.01); her(0.89); two(0.84); 3(0.82); 12(0.66); about(0.51); )(0.35); I(0.16); '(0.02); they(-0.27); s(-0.64); .(-4.30),97.3,2.165,,,
E242,2340,514,guerrillas(6.52); conspirators(6.52); airmen(6.52); Mongols(6.52); logists(6.52); witnesses(6.52); guards(6.52); whites(6.52); wrestlers(6.52); followers(6.52); tels(6.52); tourists(6.52); sailors(6.52); defenders(6.52); refugees(6.52); engineers(6.52); nations(6.52); survivors(6.52); churches(6.52); tribes(6.52); inhabitants(6.52); Allies(6.52); settlers(6.52); governments(6.52); ters(6.52); residents(6.52); officials(6.52); Americans(6.52); artists(6.52); writers(6.52); parents(6.52); soldiers(6.52); friends(6.52); fans(6.52); stars(6.52); bers(6.52); members(6.52); players(6.52); children(6.52); others(6.52); women(6.52); ists(6.52); authors(6.52); victims(6.52); passengers(6.52); enemies(6.52); personnel(6.52); fighters(6.52); dancers(6.52); forwards(6.52),26.6,5.378,,,
E243,826,40,those(8.03); these(8.03); These(8.03); them(7.49); Both(6.12); both(5.65); themselves(5.44); mostly(5.03); their(4.89); some(4.77); her(3.71); the(3.67); his(3.66); him(3.57); many(3.44); 000(2.59); this(1.68),96.1,1.903,,,
E244,3927,540,remain(5.78); began(5.78); took(5.78); intensified(5.78); resumed(5.78); filed(5.78); attained(5.78); dissipated(5.78); underwent(5.78); surrendered(5.78); intersects(5.78); commenced(5.78); operates(5.78); continued(5.78); become(5.78); remained(5.78); occur(5.78); serves(5.78); crosses(5.78); ceased(5.78); existed(5.78); departed(5.78); survive(5.78); maintain(5.78); spent(5.78); consider(5.78); issued(5.78); appears(5.78); always(5.78); contains(5.78); earned(5.78); refused(5.78); declared(5.78); begins(5.78); continues(5.78); retained(5.78); voted(5.78); survived(5.78); occurs(5.78); assumed(5.78); emerged(5.78); stayed(5.78); peaked(5.78); becomes(5.78); proved(5.78); sought(5.78); gained(5.78); officially(5.78); begin(5.78); maintained(5.78),17.8,5.293,,,
E245,3322,914,pr(6.02); St(6.02); Th(6.02); Un(6.02); Brother(6.02); De(6.02); En(6.02); loc(6.02); Com(6.02); Br(6.02); Tr(6.02); Sp(6.02); var(6.02); Ad(6.02); Pr(6.02); Mc(6.02); Pe(6.02); Pro(6.02); Ne(6.02); Daw(6.02); Tul(6.02); Prom(6.02); Fro(6.02); Wa(6.02); Cab(6.02); Mak(6.02); Hin(6.02); Pres(6.02); Sw(6.02); Sch(6.02); Bel(6.02); Hol(6.02); Mor(6.02); Mik(6.02); Pil(6.02); Dak(6.02); Must(6.02); Som(6.02); electro(6.02); Bro(6.02); Ke(6.02); spr(6.02); sch(6.02); Im(6.02); Bal(6.02); Mel(6.02); Bow(6.02); Fer(6.02); Sto(6.02); Ple(6.02),11.9,6.172,,,
E246,3381,948,production(5.99); history(5.99); development(5.99); discrimination(5.99); torture(5.99); violation(5.99); seating(5.99); elimination(5.99); ancestry(5.99); mobility(5.99); submission(5.99); dismissal(5.99); teachings(5.99); recreation(5.99); surveillance(5.99); redevelopment(5.99); overthrow(5.99); pneumonia(5.99); ascent(5.99); auction(5.99); Drama(5.99); proceedings(5.99); identification(5.99); maturity(5.99); integration(5.99); imprisonment(5.99); enforcement(5.99); murders(5.99); prosecution(5.99); immigration(5.99); confrontation(5.99); ization(5.99); construction(5.99); victory(5.99); training(5.99); research(5.99); parking(5.99); scholarship(5.99); revenge(5.99); assassination(5.99); mechanics(5.99); acceptance(5.99); navigation(5.99); fraud(5.99); interference(5.99); aviation(5.99); diving(5.99); ification(5.99); election(5.99); study(5.99),10.6,6.262,,,
E247,3701,71,at(5.69); without(5.10); towards(5.07); toward(4.86); enjoyed(4.86); for(4.77); into(4.77); reached(4.37); in(4.36); by(4.27); about(4.26); after(4.24); upon(4.21); with(3.87); against(3.80); on(3.23); under(2.98); during(2.96); to(2.39); have(2.03); between(1.82); like(1.72); over(1.59); from(1.56); through(1.40); around(1.25); as(0.99); was(0.92); along(0.67); before(0.43); had(0.33); of(0.04),98.7,2.465,,,
E248,1467,18,s(7.01); '(5.60); )(1.49); their(0.97),98.8,0.750,,,
E249,2106,135,rarely(6.68); perhaps(6.68); partly(6.68); reportedly(6.68); apparently(6.68); occasionally(6.68); always(6.68); cannot(6.68); possibly(6.68); should(6.68); also(6.68); ever(6.68); primarily(6.68); probably(6.68); might(6.68); must(6.68); likely(6.68); may(6.68); will(6.68); often(6.68); can(6.68); never(6.68); not(6.65); would(6.64); could(6.62); actually(6.58); sometimes(6.56); has(6.55); rather(6.55); frequently(6.48); usually(6.35); likewise(6.35); mainly(6.33); have(6.30); typically(6.26); instead(6.22); generally(6.09); therefore(5.94); thus(5.87); significantly(5.68); clearly(5.68); really(5.68); particularly(5.45); still(5.40); seems(5.35); does(5.35); soon(5.30); already(5.26); then(4.98); now(4.94),81.7,3.503,,,
E250,3298,28,were(6.03); was(6.03); became(5.91); are(5.82); been(5.80); becomes(5.57); is(5.33); seemed(5.03); proved(4.71); be(4.48); become(4.12); being(3.66); consisted(3.29); began(2.85); would(0.86); also(0.64); had(-0.96),99.5,1.615,,,
E251,3817,8,the(4.58); those(2.65); him(0.36); The(-1.32),99.9,0.045,,,
E252,2059,511,dd(6.71); cum(6.71); ön(6.71); hl(6.71); rik(6.71); utt(6.71); aff(6.71); ank(6.71); ger(6.71); iner(6.71); ugg(6.71); rum(6.71); ont(6.71); hr(6.71); ett(6.71); alle(6.71); Wood(6.71); ceed(6.71); zz(6.71); rif(6.71); pen(6.71); itch(6.71); augh(6.71); iss(6.71); hel(6.71); den(6.71); ci(6.71); li(6.71); igh(6.71); od(6.71); spe(6.71); iz(6.71); ff(6.71); ren(6.71); ck(6.71); ret(6.71); ult(6.71); sel(6.71); ip(6.71); ack(6.71); ud(6.71); iv(6.71); ther(6.71); im(6.71); ow(6.71); el(6.71); ü(6.71); ul(6.71); ap(6.71); ut(6.71),17.5,5.583,,,
E253,2692,82,"nor(6.32); or(6.30); and(5.12); after(4.24); as(4.20); despite(4.00); then(3.59); but(3.03); although(2.89); around(2.71); since(2.68); than(2.65); later(2.61); /(2.56); when(2.48); including(2.36); by(2.35); before(2.30); may(1.95); –(1.94); over(1.76); following(1.74); in(1.73); along(1.54); under(1.53); on(1.46); with(1.35); while(1.21); also(1.16); through(1.13); during(1.10); at(0.91); into(0.79); about(0.78); from(0.56); for(0.17); not(0.14); to(-0.07); .(-2.72); was(-2.73); ,(-4.43)",97.9,1.837,,,
E254,1048,69,themselves(7.68); itself(7.68); herself(7.68); myself(7.68); him(7.68); them(7.68); you(7.68); himself(7.68); it(7.55); me(7.33); anyone(7.10); her(6.54); us(6.44); heads(6.27); Joe(6.03); Homer(5.68); went(5.49); directly(5.46); Route(5.36); away(4.51); Carey(4.36); Australians(4.02); They(3.98); It(3.55); they(3.36); back(3.33); were(1.27); he(0.63),95.0,2.456,,,
E255,3477,1333,success(5.95); prowess(5.95); threat(5.95); appearance(5.95); concern(5.95); bail(5.95); engagements(5.95); underway(5.95); minds(5.95); redevelopment(5.95); duel(5.95); apology(5.95); pneumonia(5.95); ascent(5.95); prohibition(5.95); diversion(5.95); sentiments(5.95); decision(5.95); money(5.95); confrontation(5.95); discrimination(5.95); premise(5.95); accusations(5.95); resemblance(5.95); chaos(5.95); complaint(5.95); hiatus(5.95); ancestry(5.95); exploded(5.95); remixes(5.95); dismissal(5.95); ensued(5.95); request(5.95); job(5.95); sales(5.95); fortune(5.95); deployment(5.95); auction(5.95); findings(5.95); notion(5.95); errors(5.95); disappointment(5.95); testimony(5.95); fees(5.95); sting(5.95); genius(5.95); imprisonment(5.95); enthusiasm(5.95); wealth(5.95); efforts(5.95),7.8,6.742,,,
